,StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,V_Score,R_Score,A_Score,K_Score,Preferred_Style,Visual,Auditorial,Reading,Kinesthetic
489,490,V,0.5,0.5,0.5,0.5,0.0,0.25,0.75,0.75,0.0,0.5,0.25,0.75,0.5,0.5,0.75,1.0,1.0,0.25,0.5,0.75,0.75,0.5,0.5,0.25,1.0,0.5,1.0,0.0,7.0,0.75,2.5,4.25,V,0.7777777777777778,0.5,0.4166666666666667,0.38636363636363635
490,491,"R, A, V",0.5,1.0,0.0,0.0,0.5,0.5,0.25,0.75,0.5,0.0,0.0,0.25,0.25,0.25,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.25,7.25,0.75,3.25,2.25,V,0.8055555555555556,0.75,0.25,0.29545454545454547
491,492,V,0.0,0.75,0.25,0.25,0.5,0.5,0.5,1.0,0.5,0.25,0.0,0.5,0.5,0.25,1.0,0.5,0.75,0.5,0.25,0.75,1.0,0.75,0.0,0.25,0.75,0.25,0.5,0.0,6.5,1.0,2.25,3.25,V,0.7222222222222222,0.45,0.3333333333333333,0.29545454545454547
492,493,"A, K",0.75,0.75,0.25,0.5,0.75,0.25,0.5,0.0,0.75,1.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.25,0.25,0.5,0.0,0.75,0.75,1.0,0.0,0.75,0.25,1.0,3.25,1.0,2.75,7.0,K,0.4166666666666667,0.55,0.3333333333333333,0.6818181818181818
493,494,V,0.0,0.75,0.0,0.5,0.5,0.25,0.25,1.0,0.25,0.25,0.5,0.5,0.0,0.5,0.75,1.0,1.0,0.0,0.75,0.5,0.75,0.75,0.75,0.0,0.75,0.5,0.75,0.5,7.25,0.5,2.5,3.75,V,0.8055555555555556,0.5,0.16666666666666666,0.3409090909090909
494,495,"K, R",0.75,0.0,1.0,0.75,1.0,0.25,0.5,0.0,1.0,0.75,0.75,0.75,1.0,0.75,0.25,0.0,0.0,0.5,0.25,0.0,0.5,0.0,0.5,0.25,0.75,1.0,0.0,0.75,1.0,2.25,1.75,9.0,K,0.1111111111111111,0.35,0.75,0.8181818181818182
495,496,"A, K, V, R",1.0,1.0,0.5,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0.25,0.75,0.75,1.0,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.75,1.0,0.5,0.5,0.5,6.75,2.25,4.5,6.0,V,0.8055555555555556,0.9,0.75,0.6363636363636364
496,497,K,0.75,0.75,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.75,1.0,0.75,1.0,1.0,0.25,0.75,0.25,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.75,1.0,5.0,1.25,1.5,9.75,K,0.5555555555555556,0.5,0.4166666666666667,0.8863636363636364
497,498,"K, V, R, A",0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,1.0,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.25,0.75,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.5,6.75,2.5,4.0,7.75,K,0.75,0.8,0.8333333333333334,0.7045454545454546
498,499,K,0.25,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.5,1.0,0.75,1.0,0.25,0.25,0.75,0.25,0.75,0.5,0.5,0.75,0.5,0.0,0.5,0.75,0.0,0.75,4.0,1.25,2.25,7.25,K,0.4444444444444444,0.45,0.4166666666666667,0.7045454545454546
499,500,"R, V, A, K",1.0,0.75,1.0,1.0,0.75,0.5,1.0,0.5,0.75,0.75,0.5,1.0,0.75,1.0,1.0,0.25,1.0,0.25,0.75,0.5,0.75,1.0,1.0,0.75,1.0,0.5,0.75,0.75,6.25,2.25,4.25,8.25,K,0.6944444444444444,0.85,0.75,0.7954545454545454
500,501,"V, R, A",0.75,0.75,0.75,0.25,0.75,0.75,0.5,0.25,1.0,0.5,0.0,0.75,0.75,0.75,1.0,0.5,1.0,0.75,1.0,0.75,1.0,0.75,0.5,0.5,1.0,0.25,0.5,0.25,6.75,1.75,3.0,6.25,V,0.75,0.7,0.5833333333333334,0.5681818181818182
501,502,"A, V, K, R",0.75,1.0,1.0,0.75,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.5,1.0,1.0,0.75,0.75,1.0,0.0,1.0,1.0,0.75,0.5,1.0,0.5,0.5,0.75,1.0,1.0,8.0,1.75,2.5,9.0,K,0.8888888888888888,0.6,0.5833333333333334,0.8181818181818182
502,503,"R, K, A",0.5,0.75,0.75,0.75,1.0,1.0,0.75,0.5,0.75,0.5,0.0,1.0,1.0,1.0,0.5,0.25,0.25,0.0,0.5,0.25,0.75,1.0,1.0,0.0,1.0,0.75,0.25,0.25,4.0,1.5,4.0,7.0,K,0.4444444444444444,0.8,0.5,0.6818181818181818
503,504,"R, A",0.0,0.25,1.0,1.0,0.5,0.75,0.5,0.5,0.5,0.25,0.0,0.5,0.5,0.75,0.75,0.0,0.0,1.0,0.5,0.0,0.75,1.0,0.75,0.5,1.0,0.25,0.25,0.25,3.0,3.0,3.5,4.0,K,0.3333333333333333,0.8,1.0,0.36363636363636365
504,505,"R, V, K",0.5,0.75,0.75,0.0,0.75,0.75,1.0,0.0,0.5,1.0,1.0,1.0,0.25,0.75,0.75,1.0,1.0,0.25,0.25,0.5,1.0,0.75,0.5,0.5,0.75,0.0,0.75,1.0,6.0,1.0,3.25,7.75,K,0.6666666666666666,0.65,0.3333333333333333,0.7045454545454546
505,506,"A, V, K, R",1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.75,1.0,0.0,0.75,1.0,0.75,0.75,0.75,0.75,1.0,0.75,1.0,0.25,1.0,0.75,0.5,6.75,2.5,4.0,9.0,K,0.75,0.8,0.8333333333333334,0.8181818181818182
506,507,"A, R",0.0,0.5,0.75,1.0,0.5,0.75,0.25,0.25,0.25,0.0,0.5,0.5,0.0,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.5,1.0,0.75,1.0,1.0,0.5,0.25,4.75,2.25,4.0,3.75,V,0.5277777777777778,0.8,0.75,0.3409090909090909
507,508,"V, R, K",1.0,1.0,0.75,0.75,0.75,0.75,0.0,0.0,0.75,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.5,0.5,0.0,0.75,0.5,1.0,0.75,0.75,6.25,2.0,2.0,8.5,K,0.6944444444444444,0.5,0.6666666666666666,0.7727272727272727
508,509,"R, V",0.25,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.75,0.5,0.25,0.5,0.75,0.0,1.0,0.75,1.0,0.75,1.0,0.75,0.25,0.25,0.5,0.25,0.0,0.5,1.0,0.5,6.75,1.75,1.0,5.0,V,0.75,0.2,0.5833333333333334,0.45454545454545453
509,510,"K, V, R, A",0.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.75,1.0,0.75,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,1.0,7.0,2.0,4.5,9.0,K,0.8333333333333334,0.9,0.6666666666666666,0.8181818181818182
510,511,"K, R",1.0,0.75,0.75,1.0,0.75,0.25,1.0,0.25,0.0,0.0,0.0,0.75,0.75,0.5,0.5,0.25,0.0,0.75,0.5,0.5,0.75,0.5,0.0,0.5,0.5,0.5,0.0,0.5,3.0,2.5,1.75,4.75,K,0.3888888888888889,0.35,0.8333333333333334,0.5227272727272727
511,512,"K, A",0.75,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.25,0.25,0.75,0.5,0.75,0.75,1.0,0.75,0.0,0.5,0.5,1.0,4.25,1.0,3.0,8.0,K,0.5277777777777778,0.6,0.3333333333333333,0.7272727272727273
512,513,0.75,0.75,0.5,0.5,0.0,0.25,0.75,0.5,0.5,0.5,1.0,0.25,0.75,0.5,0.25,0.5,0.5,0.5,0.75,0.0,0.75,0.5,0.75,0.75,1.0,0.75,0.25,0.5,0.0,4.25,1.25,4.0,5.0,K,0.4722222222222222,0.8,0.4166666666666667,0.45454545454545453
513,514,R,0.0,0.75,1.0,0.75,0.75,0.5,0.0,0.75,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.75,0.5,0.25,0.0,0.5,0.25,0.5,0.5,0.75,0.75,0.5,4.25,2.5,1.75,4.75,K,0.4722222222222222,0.45,0.8333333333333334,0.4318181818181818
514,515,"R, A, K",0.75,0.5,0.75,0.5,0.75,0.0,1.0,0.5,0.75,1.0,0.5,0.75,1.0,0.5,0.5,1.0,0.5,0.75,0.5,0.75,0.5,0.75,1.0,0.75,1.0,1.0,0.5,1.0,4.75,1.5,3.5,8.0,K,0.5833333333333334,0.7,0.6666666666666666,0.8181818181818182
515,516,"R, K, A",0.75,0.75,0.75,0.75,0.5,1.0,1.0,0.5,1.0,0.5,0.75,0.75,0.25,0.0,0.5,0.75,0.25,1.0,0.25,0.5,0.5,1.0,0.0,0.75,0.75,1.0,0.5,0.75,4.0,2.5,3.5,6.75,K,0.5,0.7,0.8333333333333334,0.6590909090909091
516,517,"A, K",0.75,0.5,0.75,0.5,0.75,0.0,0.75,0.5,1.0,0.25,0.75,0.75,1.0,0.0,0.5,0.5,0.5,0.5,0.25,0.75,0.5,0.5,0.75,1.0,0.75,1.0,0.0,0.0,3.0,1.75,3.0,7.0,K,0.4444444444444444,0.6,0.5833333333333334,0.6363636363636364
517,518,"V, A, K",1.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.75,0.5,0.25,1.0,0.75,0.75,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,7.75,1.25,4.5,8.5,K,0.8611111111111112,0.9,0.4166666666666667,0.8181818181818182
518,519,0.75,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.0,0.25,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.25,0.25,1.0,1.0,1.0,0.0,0.5,0.5,0.5,4.0,2.0,3.5,5.0,K,0.4444444444444444,0.7,0.6666666666666666,0.45454545454545453
519,520,R,0.75,0.25,0.5,0.75,0.75,0.5,0.75,0.5,1.0,0.25,0.75,0.0,0.25,0.5,0.5,0.5,0.5,1.0,0.25,0.5,0.0,0.25,0.5,1.0,1.0,0.5,0.5,0.75,3.5,1.75,2.75,6.25,K,0.3888888888888889,0.65,0.75,0.5681818181818182
520,521,"R, V, K, A",0.75,1.0,0.75,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.0,0.75,0.25,0.75,1.0,0.75,0.75,0.25,6.5,2.25,3.75,9.5,K,0.7222222222222222,0.75,0.75,0.8636363636363636
521,522,"R, V",0.25,0.75,1.0,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.25,0.75,0.75,0.25,1.0,0.75,0.75,0.0,0.75,0.25,0.5,0.25,0.25,0.5,1.0,0.25,5.25,2.5,1.75,5.0,V,0.6388888888888888,0.35,0.8333333333333334,0.45454545454545453
522,523,"K, V, A",1.0,0.75,0.5,0.5,1.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.25,0.75,0.75,1.0,0.75,1.0,0.0,0.5,0.75,0.25,0.25,7.5,1.25,2.25,7.25,V,0.8333333333333334,0.45,0.4166666666666667,0.7045454545454546
523,524,"K, R, A",0.75,0.25,1.0,1.0,1.0,0.75,1.0,0.5,1.0,1.0,0.5,0.0,0.75,0.5,0.0,0.5,0.5,0.75,0.25,0.25,0.75,0.75,1.0,0.75,0.75,1.0,0.5,1.0,3.5,2.75,4.0,7.5,K,0.3888888888888889,0.8,0.9166666666666666,0.7727272727272727
524,525,K,0.0,0.5,0.75,0.25,0.75,0.75,1.0,0.25,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.75,0.5,0.5,1.0,0.5,1.0,3.75,1.5,2.5,8.25,K,0.4166666666666667,0.6,0.5,0.75
525,526,"V, A",0.75,0.75,0.5,0.75,0.5,1.0,0.75,0.5,0.75,0.5,0.25,0.5,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,1.0,0.5,0.75,0.75,0.75,0.5,0.5,6.0,1.75,4.0,5.25,V,0.7222222222222222,0.8,0.5833333333333334,0.5681818181818182
526,527,"V, R, A, K",0.5,0.75,1.0,0.75,0.75,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.75,0.75,0.0,0.25,0.5,1.0,1.0,0.75,0.0,1.0,0.25,1.0,0.5,0.5,0.75,5.0,2.25,3.25,7.25,K,0.6111111111111112,0.65,0.75,0.7045454545454546
527,528,"V, A, R",0.75,0.75,1.0,0.75,0.25,0.75,0.25,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0.75,0.75,0.75,1.0,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.5,0.75,0.25,7.0,2.75,4.5,5.0,V,0.7777777777777778,0.9,0.9166666666666666,0.45454545454545453
528,529,V,0.25,0.5,0.0,0.5,0.5,0.5,0.25,0.75,0.5,0.75,0.5,0.5,0.5,0.25,0.75,1.0,0.75,0.25,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,5.25,0.75,1.5,4.5,V,0.6388888888888888,0.4,0.25,0.45454545454545453
529,530,"A, V",0.25,0.5,0.0,0.5,0.75,0.75,0.75,0.25,0.25,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.75,0.5,0.75,0.5,0.5,0.75,1.0,0.0,1.0,0.25,0.75,1.0,4.0,1.0,3.5,4.25,K,0.5,0.7,0.3333333333333333,0.4318181818181818
530,531,"A, V, R, K",0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.5,1.0,1.0,1.0,1.0,0.75,0.75,0.0,0.75,0.25,1.0,7.0,2.0,3.25,9.5,K,0.7777777777777778,0.65,0.6666666666666666,0.8636363636363636
531,532,"R, A, V, K",1.0,1.0,1.0,0.75,0.5,0.5,1.0,0.75,0.0,0.75,0.75,0.25,1.0,0.75,0.5,0.75,0.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.75,1.0,6.75,2.5,3.5,7.75,K,0.75,0.8,0.8333333333333334,0.7045454545454546
532,533,0.75,0.5,0.25,0.25,0.5,0.0,0.75,0.5,0.0,0.25,0.25,0.75,0.25,0.75,0.5,0.5,0.5,0.25,0.5,0.0,0.25,0.5,0.5,1.0,0.0,1.0,0.25,0.5,0.25,2.75,0.75,3.25,3.75,K,0.3055555555555556,0.65,0.4166666666666667,0.38636363636363635
533,534,"V, R",0.25,0.75,1.0,0.75,0.25,0.0,0.75,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.75,0.75,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.75,0.5,1.0,0.5,6.25,1.75,1.75,5.25,V,0.75,0.35,0.5833333333333334,0.4772727272727273
534,535,"K, R, A",0.75,0.5,1.0,1.0,0.75,0.25,1.0,0.5,0.75,0.75,0.5,0.75,0.5,1.0,0.5,0.25,0.0,0.75,0.75,0.5,0.0,1.0,0.5,0.25,0.0,0.5,0.5,0.75,3.5,2.75,1.5,7.5,K,0.3888888888888889,0.4,0.9166666666666666,0.7272727272727273
535,536,"K, V, A, R",1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.25,0.75,0.0,0.25,0.75,1.0,0.75,0.75,0.25,1.0,0.5,1.0,0.75,0.75,0.75,1.0,0.75,1.0,1.0,1.0,0.75,6.75,2.5,4.25,8.0,K,0.75,0.85,0.8333333333333334,0.7272727272727273
536,537,"K, V, A, R",1.0,0.75,1.0,0.5,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.25,0.75,0.5,7.25,2.0,4.25,8.75,K,0.8055555555555556,0.85,0.8333333333333334,0.7954545454545454
537,538,"R, K, A, V",1.0,0.75,0.25,0.5,0.75,0.25,1.0,1.0,1.0,0.75,0.5,0.75,0.75,0.5,1.0,0.5,0.5,0.75,1.0,0.75,0.75,0.5,0.5,1.0,1.0,0.75,0.5,0.75,6.25,1.5,3.25,8.5,K,0.75,0.65,0.5,0.7727272727272727
538,539,R,0.5,0.5,1.0,0.75,0.25,0.5,0.0,0.5,0.25,0.25,0.0,0.5,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.0,0.25,0.25,4.75,2.5,2.25,3.0,V,0.5277777777777778,0.45,0.8333333333333334,0.2727272727272727
539,540,"K, V",0.5,1.0,0.0,0.25,0.5,0.0,0.75,0.75,0.5,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.5,0.5,0.5,0.75,1.0,0.5,0.0,0.5,0.5,0.75,0.75,1.0,6.5,0.75,1.5,7.25,K,0.7777777777777778,0.3,0.25,0.75
540,541,"K, V, R, A",0.0,0.75,0.75,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.75,1.0,0.75,0.75,0.5,0.75,0.25,7.75,2.5,4.0,5.5,V,0.8611111111111112,0.8,0.8333333333333334,0.5454545454545454
541,542,"A, R",0.25,0.75,1.0,0.75,0.25,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.25,0.75,0.0,1.0,0.0,0.75,0.25,0.75,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,4.25,2.5,3.5,3.5,V,0.4722222222222222,0.7,0.8333333333333334,0.3181818181818182
542,543,"V, R, K, A",0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,1.0,0.75,0.5,1.0,0.0,0.0,0.5,0.5,0.75,0.0,5.75,2.5,2.25,8.25,K,0.75,0.45,0.8333333333333334,0.7954545454545454
543,544,R,0.25,0.75,0.75,1.0,0.5,0.75,0.0,0.75,0.5,0.5,0.5,0.25,0.25,0.0,1.0,0.25,0.5,1.0,0.25,0.5,0.5,0.0,0.0,0.75,0.0,0.0,0.5,0.5,5.0,2.75,1.5,3.25,V,0.5555555555555556,0.3,0.9166666666666666,0.29545454545454547
544,545,"A, V",0.5,0.5,0.25,0.5,0.25,1.0,0.0,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.5,1.0,1.0,0.25,1.0,0.75,1.0,1.0,0.5,0.75,1.0,0.0,0.75,0.25,6.5,1.0,4.25,3.75,V,0.7777777777777778,0.85,0.3333333333333333,0.3409090909090909
545,546,R,0.25,0.25,1.0,0.75,0.25,0.5,0.0,0.25,0.5,0.0,0.75,0.5,0.5,0.75,0.5,0.0,0.5,0.0,0.75,0.75,0.5,0.25,0.0,0.25,0.25,0.5,0.25,0.25,3.75,1.75,1.25,4.25,K,0.4166666666666667,0.25,0.5833333333333334,0.38636363636363635
546,547,R,0.0,0.75,1.0,0.0,0.5,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.25,0.75,0.5,0.5,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.5,0.5,0.0,0.25,5.0,1.25,2.0,3.0,V,0.5555555555555556,0.4,0.4166666666666667,0.3181818181818182
547,548,"K, A, V, R",1.0,0.5,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.75,0.5,0.75,1.0,0.0,0.5,1.0,0.25,0.75,0.75,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.5,5.25,2.0,4.0,8.75,K,0.6944444444444444,0.8,0.6666666666666666,0.8409090909090909
548,549,"R, V",0.75,1.0,0.0,0.5,0.5,0.25,0.25,1.0,0.75,0.5,0.25,0.25,0.5,0.25,1.0,0.5,1.0,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.0,1.0,0.75,7.5,1.0,1.75,4.75,V,0.8333333333333334,0.35,0.3333333333333333,0.4318181818181818
549,550,"K, A, R, V",0.5,0.75,0.5,0.5,0.5,0.75,0.75,1.0,0.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.0,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.75,7.0,1.5,4.5,7.25,K,0.7777777777777778,0.9,0.6666666666666666,0.7045454545454546
550,551,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0.75,0.0,0.5,0.5,0.0,0.75,0.75,0.25,0.75,0.25,0.75,0.5,0.0,0.5,0.25,0.75,1.0,0.25,0.25,0.5,4.5,1.5,3.25,4.0,V,0.5,0.65,0.5,0.4090909090909091
551,552,"V, K, R",0.75,0.75,0.75,0.0,1.0,0.25,1.0,0.75,1.0,1.0,0.75,0.25,1.0,0.75,0.75,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.5,0.5,1.0,1.0,0.0,4.0,1.75,2.0,8.5,K,0.6111111111111112,0.4,0.5833333333333334,0.7727272727272727
552,553,"K, V, A, R",0.5,1.0,0.75,0.75,0.75,0.5,0.75,0.25,0.75,0.75,0.75,0.75,1.0,0.5,0.75,1.0,0.5,0.75,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.25,6.5,2.25,4.25,6.5,"V, K",0.7777777777777778,0.85,0.75,0.6818181818181818
553,554,"V, K, R, A",1.0,0.75,0.75,1.0,0.75,0.5,0.25,0.75,0.5,0.0,0.75,0.75,1.0,0.0,0.5,1.0,1.0,0.5,0.75,0.75,0.5,1.0,0.75,1.0,0.5,1.0,0.75,0.75,6.25,2.25,3.25,6.75,K,0.75,0.75,0.75,0.6136363636363636
554,555,0.75,0.5,0.25,0.5,0.25,0.75,1.0,0.75,0.25,0.5,0.75,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.75,0.75,1.0,1.0,0.0,0.75,0.5,2.75,1.25,4.5,5.25,K,0.3611111111111111,0.9,0.4166666666666667,0.5227272727272727
555,556,"A, V, R, K",0.75,0.25,1.0,0.75,0.25,0.75,1.0,0.5,1.0,0.5,0.75,1.0,0.75,1.0,0.5,1.0,1.0,0.75,0.5,0.75,0.75,0.5,0.75,1.0,0.75,0.75,0.25,0.75,4.5,2.5,3.75,8.5,K,0.6111111111111112,0.75,0.8333333333333334,0.7727272727272727
556,557,"K, A, R, V",0.75,1.0,0.75,0.75,0.75,0.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.25,0.75,1.0,0.25,0.75,1.0,1.0,1.0,0.75,7.75,2.5,3.0,9.5,K,0.8611111111111112,0.6,0.8333333333333334,0.8636363636363636
557,558,"A, V",0.25,1.0,0.25,0.75,0.25,1.0,0.5,0.0,1.0,0.25,0.5,0.5,0.5,0.25,0.75,0.0,0.25,0.75,0.75,0.75,1.0,0.75,0.5,1.0,1.0,0.25,1.0,0.0,5.5,1.75,4.25,4.25,V,0.6111111111111112,0.85,0.5833333333333334,0.38636363636363635
558,559,"K, R, A",1.0,0.25,1.0,0.25,0.0,1.0,0.75,0.5,0.5,0.5,1.0,0.75,1.0,1.0,0.75,0.75,0.25,0.5,0.5,0.25,0.5,1.0,1.0,0.0,0.75,0.75,0.0,1.0,3.75,1.25,3.75,7.75,K,0.4166666666666667,0.75,0.5833333333333334,0.75
559,560,K,0.0,0.75,0.5,0.25,1.0,0.5,1.0,0.5,0.25,0.75,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.25,0.25,0.5,0.75,0.75,0.5,1.0,3.25,1.25,2.25,8.0,K,0.4166666666666667,0.45,0.4166666666666667,0.7272727272727273
560,561,"K, V",0.5,1.0,1.0,0.5,1.0,0.5,0.25,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.75,0.0,1.0,0.75,0.5,0.0,0.5,0.5,0.5,0.75,0.5,1.0,7.0,1.5,2.0,7.0,"V, K",0.7777777777777778,0.4,0.5,0.6818181818181818
561,562,"A, V",0.5,1.0,0.0,0.25,0.5,0.5,0.5,0.75,0.0,0.5,0.5,0.75,0.0,0.5,0.75,0.25,1.0,0.25,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.0,6.75,0.5,3.75,4.25,V,0.8055555555555556,0.75,0.16666666666666666,0.38636363636363635
562,563,"R, A",0.5,0.5,1.0,1.0,0.5,0.0,0.25,0.25,0.25,0.5,0.5,0.25,0.0,0.75,0.5,0.0,0.25,1.0,1.0,0.25,0.25,1.0,0.5,0.75,1.0,0.25,0.75,0.5,3.75,3.0,2.75,3.75,"V, K",0.4166666666666667,0.65,1.0,0.38636363636363635
563,564,"K, A, R, V",0.75,0.75,0.5,0.75,0.75,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.5,1.0,0.5,0.75,1.0,0.75,0.5,1.0,5.0,2.0,4.25,9.5,K,0.6666666666666666,0.85,0.6666666666666666,0.8636363636363636
564,565,"R, K, A",0.75,0.0,0.75,0.75,0.0,0.0,0.75,0.5,1.0,0.75,1.0,0.75,0.25,0.75,0.0,0.75,0.25,0.75,0.25,0.5,0.5,0.75,0.75,1.0,0.5,1.0,0.5,1.0,2.75,2.25,2.5,8.0,K,0.3611111111111111,0.6,0.75,0.7272727272727273
565,566,"A, K",1.0,0.25,0.5,0.5,0.75,1.0,0.5,0.25,0.75,1.0,0.75,0.75,1.0,0.75,0.25,0.75,0.5,0.25,0.5,0.25,0.0,1.0,1.0,0.75,0.75,1.0,0.5,1.0,3.25,1.25,4.5,9.25,K,0.3611111111111111,0.9,0.4166666666666667,0.8409090909090909
566,567,K,1.0,0.25,0.25,0.5,0.75,0.25,0.75,0.0,0.75,1.0,1.0,0.75,0.25,0.75,0.25,0.25,0.5,0.0,0.75,0.25,0.5,0.0,1.0,0.5,0.0,0.75,0.75,1.0,3.5,0.75,1.75,8.75,K,0.3888888888888889,0.35,0.25,0.7954545454545454
567,568,"K, R, A, V",1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.5,1.0,0.25,0.75,0.5,0.75,0.75,0.0,0.0,0.75,0.75,0.25,1.0,1.0,0.75,1.0,0.5,0.25,1.0,1.0,0.75,4.75,2.75,3.25,8.0,K,0.5833333333333334,0.65,0.9166666666666666,0.7727272727272727
568,569,"K, V",0.75,1.0,0.5,0.5,1.0,0.75,0.75,1.0,0.5,1.0,0.75,0.5,0.5,0.75,1.0,0.25,0.25,0.75,0.0,0.75,0.75,0.5,0.25,0.25,0.25,1.0,1.0,0.25,6.0,1.75,2.0,7.25,K,0.6666666666666666,0.4,0.5833333333333334,0.7045454545454546
569,570,"A, K, R, V",1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.0,1.0,6.75,2.75,4.25,8.5,K,0.75,0.85,0.9166666666666666,0.8181818181818182
